artist_id,similar_artists_id
7223481,"['10057775', '16945097', '16199534', '6020907', '3657876', '8374435', '5387389', '9651074', '7620064', '16614303', '4606435', '15770790', '9897082', '9830820', '17870985', '4637023', '9371368', '6474002', '7310284', '17131172', '9549543', '1856833', '9500296', '7580034', '10065837', '9322543', '10172835', '6406077', '12266619', '16055972', '6266590', '16877466', '11931461', '5836608', '13194080', '5384148', '2724566', '20958633', '7167690', '14015108', '5752954', '17201535', '8683616', '7515516', '4870719', '3657216', '15952426', '10690387', '5511286']"
12453558,"['8616640', '9267116', '7821490', '9488269', '8774234', '5951378', '8114323', '7601817', '6883881', '8362267', '12028212', '12401383', '11490496', '13769305', '6956505', '9320213', '3193162', '9723248', '8212315', '12645259', '7485298', '10747728', '7126133', '7669031', '9411900', '6025823', '10778671', '9885151', '10070794', '8244437', '294789', '4608324', '8652310', '6190676', '10809026', '10282594', '8077814', '8282917', '4971670', '10285501', '8550141', '4560953', '17464512', '10776572', '6095484', '9731637', '10249813', '5663300', '5900227']"
5383557,"['6563770', '16933146', '19117243', '16972955', '22240897', '16984531', '15264046', '10264274', '5612561', '8216088', '7498513', '7284480', '9376099', '13976543', '5351095', '5345825', '18197485', '6005542', '8000517', '5482071', '16621290', '21196952', '17035012', '1094657', '5118992', '6061741', '10916164', '9549484', '9729032', '20944464', '10376749', '8468631', '5023214', '11338471', '19413068', '6044143', '15936899', '3657216', '5675015', '9763113', '8952057', '135676', '19120511', '19178225', '1007419', '8584780', '13840167', '9747619']"
7650122,"['10417747', '5405806', '5758350', '9651074', '7620064', '81924', '4637023', '9753783', '5351095', '9048613', '5458259', '15753443', '10172835', '5393902', '7284480', '19031794', '10078903', '4615919', '17106814', '8726110', '6164062', '9811062', '6956903', '6283878', '7223481', '3815600', '3426756', '21423000', '10271152', '5748066', '3657216', '8488904', '4103250', '10065837', '8518937', '4285274', '6646952', '5997020', '8683616', '6495427', '11716310', '16614303', '6024527', '7079433', '10726446', '4854886', '17870985', '1025784']"
42554,"['360283', '1542180', '2717598', '1158149', '2731018', '647925', '167155', '3820373', '42562', '7904125', '5548071', '4043986', '2748067', '667012', '647887', '418415', '230099', '2981834', '3199048', '3721301', '4097209', '3185339', '218292', '1652736', '1120272', '1109287', '2661086', '3721300', '3871737', '1020197', '2611761', '42667', '165156', '233579', '218277', '427826', '3056513', '1556005', '1120493', '6291760', '218276', '218334', '552858', '1337489', '953538', '1120245']"
166299,"['11563406', '706485', '9393701', '412779', '455399', '6448490', '213246', '4617023', '6574414', '899497', '6210002', '3294996', '4410855', '3176634', '166260', '677781', '646105', '5058902', '4003066', '4052828', '3362216', '5132068', '3050748', '4652078', '9624279', '589314', '6063029', '167267', '3096102', '706155', '4957200', '1046188', '2395474', '158500', '4617024', '4941396', '9597088', '2647161', '1638339', '432911', '748039', '16252145', '8363831', '8363830', '3176627', '4517954', '5591416', '3185047', '3386921']"
17536081,"['21175066', '7971917', '19877356', '19280170', '8297269', '8772726', '7728723', '8848557', '5983173', '13971105', '3571107', '12227228', '12594191', '16030762', '19298403', '9237151', '13532539', '9525651', '16008172', '12855453', '5538269', '10981379', '17414802', '409462', '10124168', '12848258', '6091604', '11601414', '1509066', '7909445', '10893209', '8358740', '19316340', '20298577', '7588106', '15634312', '9239634', '9320910', '12674394', '3014598', '7003391', '11650178', '15445598', '6520054', '6180603', '21600579', '32314']"
8520042,"['16491419', '7044067', '10385922', '4769498', '11733179', '8900810', '8319262', '8268501', '8809501', '4816488', '22316925', '4505634', '12580826', '10126482', '8262352', '706153', '10704953', '12441785', '4311689', '13339789', '10430282', '6687186', '8804171', '7044654', '16698452', '13416347', '8362749', '5848185', '6217441', '16400344', '16378959', '7001929', '8267654', '4944101', '4102177', '10366945', '5994791', '4841662', '8272271', '5947330', '5058138', '11076449', '6956508', '6927125', '16857501', '9997127', '7330376', '5072227']"
7565031,"['6698861', '6815951', '11814923', '6990774', '16802645', '11171733', '827829', '5330133', '6150896', '9267460', '6405981', '8243642', '8774070', '7049084', '6727113', '7957506', '5978967', '5508520', '8813510', '2943728', '1132197', '4499319', '5746191', '6013269', '6264973', '4293429', '6281365', '9269940', '5994116', '9083952', '4626070', '2486978', '7005904', '4441476', '537616', '4386829', '8902167', '6815846', '9087112', '5918429', '4652353', '8872513', '5922596', '4827184', '7471035', '5852448', '7344132', '6857954', '294699']"
11874059,"['18820672', '5698359', '8979261', '5893882', '3549039', '6171005', '17969282', '16543928', '7166835', '7572360', '7477477', '9291388', '3198728', '8137196', '8674755', '8127748', '8496024', '10686808', '8127479', '13893347', '3540675', '8057430', '16191557', '7743446', '5363286', '4627503', '6179266', '13694723', '22082476', '4665525', '9207793', '7244055', '5073410', '16025408', '10204626', '9920464', '7628690', '10398641', '19550212', '11439716', '10141486', '11172606', '8019778', '15941361', '18951650', '7483862', '2125847', '9119548', '7089189']"
7284852,"['11007331', '11502465', '8160037', '12371859', '11229116', '8792132', '8720573', '21107324', '8455865', '1288321', '6817355', '5282281', '19180512', '5478797', '16044317', '8724995', '5992223', '8099264', '1534386', '1966865', '41195', '13398033', '1340473', '9342743', '4192818', '6580393', '10238885', '10057416', '19812122', '1012709', '4577164', '7575245', '4180202', '4300190', '5677556', '21543176', '5037299', '5947583', '10375926', '8936703', '4861788', '4372089', '5585543', '3808566', '7715095', '5202406', '7648176', '6290368', '5120407']"
4841854,"['165130', '4841547', '9666050', '3724352', '677778', '5542532', '16803187', '159021', '552661', '166298', '41041', '16431228', '3013282', '2854195', '9588942', '5903054', '1726393', '219045', '41194', '2942572', '4108418', '2649525', '11639373', '41038', '2452023', '1637999', '5858625', '3003739', '41131', '10040636', '10744987', '428042', '167327', '169647', '552676', '4712703', '1898889', '4067917', '706157', '5870597', '418425', '4747341', '158507', '645061', '8301401', '5615468', '41074', '5526209', '218291']"
573789,"['6267014', '12401383', '8554779', '7098992', '3193162', '16998614', '13766633', '17464512', '10070794', '9371368', '17799188', '5765356', '6025823', '9278382', '6061741', '4173262', '10852754', '9267116', '9320213', '5459453', '7310284', '16237583', '7380282', '1818057', '17347114', '10438705', '17326858', '8784872', '8616743', '9734603', '13623405', '21514664', '6002978', '11339400', '6147825', '16621843', '8819218', '5801695', '19832429', '4910698', '11110930', '1350240', '16055972', '6448997', '7803519', '7430743', '6164987', '9912467', '8175867']"
2942552,"['3502588', '5360135', '4351344', '5474862', '7258126', '6048671', '7612346', '17938163', '5884959', '5941299', '5570447', '5788998', '8295491', '8605600', '16608582', '12961326', '5356224', '4418244', '3031129', '6025859', '10674484', '8819218', '3271697', '11603753', '9134544', '4754696', '8751003', '5430231', '11782834', '8282523', '5398212', '5310301', '8218285', '6243409', '5942251', '5600155', '9662584', '4189171', '17500511', '5890904', '12199090', '7355194', '10469992', '4487319', '3854245', '4910698', '4856896']"
6123321,"['5821608', '7310990', '8086449', '5271444', '16583145', '6698861', '7442424', '8528649', '5384157', '6946996', '6264973', '7618992', '7471035', '11525673', '9988550', '6990774', '9002083', '6300305', '6422816', '5419708', '7303410', '16187270', '453546', '10607917', '8899269', '7956090', '6815951', '2382566', '6591632', '5746191', '3490184', '4900617', '7769499', '6382690', '4073286', '6948516', '4300973', '5918429', '6474357', '7981905', '11171733', '7311648', '7439523', '14015108', '4464726', '7565031', '9830820', '5305293', '7613898']"
5387389,"['17131172', '6191797', '8764118', '20958633', '16094054', '1856833', '6248845', '6038648', '19088047', '1591755', '16945097', '7223481', '11931461', '15952426', '5489234', '4637023', '21151976', '18065094', '13190709', '462279', '5599005', '6300305', '9888367', '8854904', '16614303', '4228006', '15424454', '8683616', '4285274', '737062', '11797025', '5511286', '8000269', '12267394', '7620064', '9763113', '7298502', '7749498', '7314021', '564627', '3657876', '6008693', '12266619', '9830820', '16579466', '10057775', '5836608', '4134097', '5228870']"
41044,"['41104', '359575', '168625', '161950', '155915', '456897', '158457', '41058', '167130', '219054', '1618340', '789480', '422265', '9796701', '41158', '707310', '218328', '457383', '218261', '11664190', '167209', '666997', '9111144', '448760', '2647347', '167052', '41093', '762011', '161847', '2377373', '706111', '430993', '5196226', '158057', '36533', '677836', '81894', '2960145', '3119666', '3775353', '1091158', '168995', '587137', '2563477', '899502', '4172674', '473013', '161011']"
1652336,"['5378449', '167327', '1016988', '1724458', '515906', '595719', '167037', '158457', '1577255', '677836', '422267', '1463892', '456897', '13976543', '5675015', '5775243', '7770605', '6854670', '5331161', '4606435', '11990189', '3775353', '4712703', '4046299', '7449157', '7284480', '167274', '161847', '454024', '10000624', '167136', '1636896', '2452023', '41066', '2689699', '7017737', '4535828', '9390123', '5405806', '161950', '111980', '10172835', '165130', '595800', '3131610', '9788327', '431925', '4737852', '64276']"
756929,"['41142', '14014011', '7688477', '4172674', '13953953', '359531', '8083604', '5068962', '10967680', '4172664', '234200', '15975726', '167351', '6719387', '9961382', '13756987', '9489717', '6132750', '10104559', '9796701', '519216', '1091158', '1627478', '8795759', '7908623', '4414462', '7999245', '12991797', '6126245', '7109473', '9528823', '8273657', '5854471', '457373', '3005198', '3441773', '5468365', '8490209', '17699881', '21311979', '16750527', '587137', '2912314', '19325355', '15549162', '9459985', '8396862', '10836845']"
13917844,"['19414273', '10393662', '22128063', '19406175', '12700624', '17397314', '16733776', '5636867', '15936812', '10117137', '3080646', '13827299', '7050107', '10059715', '10447629', '10188638', '20951592', '10424898', '10335748', '21035189', '15656703', '19616648', '2186726', '5395755', '19164233', '6118033', '15526424', '4925724', '9689502', '1371290', '8952772', '17598470', '9171438', '9329456', '9855850', '6126708', '7188963', '6048532', '8089253', '19680617', '11720353', '2280876', '4459827', '7846852', '10871676', '7752958', '8207207', '3269419']"
219054,"['41158', '161847', '41044', '41104', '676634', '2896964', '155915', '158457', '899502', '456897', '797126', '10505895', '1132513', '422267', '41065', '789480', '260044', '2643983', '168995', '7982128', '168865', '5525200', '41153', '161950', '5262098', '5422860', '756078', '168628', '166308', '1471558', '677836', '4566648', '432669', '422265', '167098', '41119', '587057', '707310', '294789', '622784', '41058', '1582314', '218261', '4033854', '3502567', '3100809', '64267', '1886829', '359575']"
16998614,"['7295942', '10438705', '13623405', '13542328', '7380282', '7945557', '809040', '11124795', '4441476', '4638220', '3823926', '9278382', '9549484', '12176745', '9869435', '19316085', '19419494', '6067346', '18851086', '19551188', '8000517', '6883881', '7510933', '5856688', '5187872', '4657033', '5496338', '13930439', '12401383', '4853768', '5614222', '9376099', '10941745', '17799188', '19903215', '9912467', '11570802', '11212261', '9267116', '15865099', '8548066', '6147825', '19117243', '7601817', '9506781', '43663', '19120511', '6448997', '7311435']"
8175867,"['9371368', '15952521', '10776572', '5023214', '16690543', '16055972', '9822172', '16877466', '13116129', '5765356', '11079547', '9376099', '15770790', '5612561', '9763113', '203016', '10376749', '9680666', '19303800', '16614303', '17870985', '10941745', '8554779', '5457425', '3187218', '10852754', '16984531', '9947417', '1528752', '19013742', '16945097', '8784872', '16698843', '19716625', '16933146', '16237583', '8216088', '6946719', '14430364', '8198721', '18914057', '9322543', '6008693', '6061741', '6543118', '9858355', '19380327', '9919421']"
7515516,"['6474002', '9786418', '8330235', '8762126', '9178339', '12266619', '9244082', '9897082', '8340525', '10498171', '422252', '16199534', '5526209', '5384148', '10292197', '2932323', '418410', '21104562', '6027151', '9549543', '41041', '10057775', '2581740', '5809314', '3657876', '6472627', '9172704', '1856833', '4504966', '8429507', '5916765', '7420268', '418425', '9690351', '5060504', '5363356', '9089419', '7748932', '4362754', '8374435', '19445730', '15952426', '5393281', '17408297', '7223481', '16945097', '10817573', '10250232', '5847828']"
7179245,"['5617871', '8732767', '9795237', '9194778', '169647', '5305728', '218297', '166250', '2395501', '5273678', '2395502', '3699045', '10820823', '10716010', '3467111', '3104016', '7002056', '2591070', '8914236', '15464807', '4801515', '10715507', '4108418', '6306531', '552676', '17568559', '8963998', '552858', '11155579', '9588942', '3721301', '18925524', '6291760', '768126', '42483', '9151498', '5887849', '4606755', '7709090', '3905958', '1283946', '8363831', '218277', '4766417', '5645827', '8363830', '218259', '3685150', '2395499']"
